datasetKey	publisherKey	searchQuery	title	publisher	datasetCategory
98940a79-2bf1-46e6-afd6-ba2e85a26f9f	NA	tracking	Checklist of non-native freshwater fishes in Flanders, Belgium	1cd669d0-80ea-11de-a9d0-f1765f95f18b	Tracking
9894e987-6f00-495e-b512-1a5198fe9be5	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Geai des chênes 2008 - 2012 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
989f6285-841c-47a4-991b-3d3396427f02	NA	tracking	University of Florida Invertebrate Paleontology	8483a1f0-1032-11db-ae00-b8a03c50a862	Tracking
98e64ee6-365e-4af6-923a-bcc2594dd3d7	NA	tracking, telemetry, satellite, biologging, tagging	False killer whale (Pseudorca crassidens) location data from a satellite telemetry tag (ptt id 94819) deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary, and the North Pacific Ocean from 2009-12-11 to 2009-12-27, deployment id 573bb3f1d76c5c4853299a01	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
9940956a-a0c5-49ff-a0e9-50130e5fcccf	NA	tracking, telemetry, satellite	Spain-Baleric Is. 2015 Loggerhead Turtles (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9944a089-0dad-4c37-9e28-b51a18401955	NA	gps	FIOCRUZ | Geographical distribution of American cutaneous leishmaniasis and its phlebotomine vectors (Diptera: Psychodidae) in the state of São Paulo, Brazil	121b1f00-66de-484d-9fb3-32bb07585840	Tracking
99482781-3e53-4ab4-8463-3fbdd7b0888a	NA	tracking	BRBA herbarium - Universidade Federal do Oeste da Bahia - Herbário Virtual Reflora	838537fc-4aeb-4980-8b58-97fbdcd1d91a	Tracking
9954fb32-9c80-4c69-92a9-9059a30628ec	NA	tracking, telemetry, satellite	Colombia Bahia Malaga (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9962b976-7eab-452f-acd5-3f772cc0ab25	NA	tracking	A trawling collected dataset of Johnius (Actinopterygii, Sciaenidae) species in central western Taiwanese coastal waters	12b1df00-3f75-11d8-aa2d-b8a03c50a862	Tracking
99a01b10-0d4e-491b-96f1-fe34911c714b	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Alouette des champs 1996 - 2000 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
99a042e5-00d4-4393-981b-f1d901f87e9a	6772852d-ca2e-496f-9bea-dcf86134cb19	tracking, telemetry, biologging, tagging	Balfry Tags	6772852d-ca2e-496f-9bea-dcf86134cb19	Tracking
99aaf87c-d4a5-4239-a42a-63df6eb7dbe9	NA	tracking	Inventory of wild mammals from District Nagar, Gilgit-Baltistan, Pakistan	89785deb-8f52-4dd9-b5b3-728b95b4ebb8	Tracking
99b85897-b625-47b1-a760-47523bee89f9	NA	tracking, tagging	MMS High Altitude Survey, SCB 1975-1978	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
99f6713d-6ef6-4bee-905b-b987df8832d4	NA	tracking, tagging	Revision of the elusive ant genus Rhopalomastix (Hymenoptera, Formicidae, Myrmicinae) in Thailand based on morphology and DNA barcodes, with descriptions of three new species	a064f300-1bc8-41ea-9364-b864ef4e8938	Tracking
99f7df58-b668-4c3a-a7ef-dd30b698084c	NA	tracking	orstom2_philippines	37e82b90-1e21-11de-ab90-f72009d2669b	Tracking
9a02278a-2039-4fdf-9574-82f4ba009b56	NA	gps	Prieskum Hmyzu, Tatranská Lomnica, lyžiarske stredisko 2025	946b9adc-5ec0-4d76-a143-8bd43444415f	Tracking
9a201e2f-dada-4cb9-88c7-695e391aeb2f	NA	tagging	UAM Earth Sciences Collection (Arctos)	d9699a79-4736-45c2-925c-f4033ac67d52	Tracking
9a33ad0a-2463-41b5-ad7c-7eaab0d6d651	NA	tracking, telemetry, satellite, biologging	Ribbon seal (Histriophoca fasciata) location data from a satellite telemetry tag (ptt id 58010) deployed in the Bering Sea from 2005-06-07 to 2005-12-13, deployment id 579e2609d76c5c6178247561	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
9a45a815-cdd8-401a-aea7-31111b805063	NA	tracking	Luther College	d0af3ecc-442a-4dc6-9de3-78bef738de0d	Tracking
9a45e2ea-cb42-4134-baf8-066b7024619b	NA	tracking, telemetry, satellite, biologging	Ribbon seal (Histriophoca fasciata) location data from a satellite telemetry tag (ptt id 74698) deployed in the Bering Sea from 2007-05-22 to 2007-06-05, deployment id 57a8e6bd01fbb05bde1be311	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
9a52d8bf-864a-4abb-95ba-319c4edfca8d	NA	tracking	Checklist of alien mammals of Belgium	1cd669d0-80ea-11de-a9d0-f1765f95f18b	Tracking
9a6a23bc-688f-4e31-9461-3ee3352575fa	NA	tracking	DUML vessel-based line transect surveys for proposed Onslow Bay USWTR site 2007-2010	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9a8e206b-9e5f-41da-80db-fa3a7dffade2	NA	gps	N2000 FR5212006 ZPS Champagne de Méron : suivi du site-Observations opportunistes sur le site Natura 2000 : FR5212006 Champagne de Méron - Plaine de Douvy – Butte d’Antoigné (2010-2019)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
9abba4c6-895e-409a-9b00-44463ac19e8c	NA	tracking	EDP Foz Tua Large Mammals (camera -trapping) - Ecological Monitoring Program  [2011-2017]	e5150835-f502-424c-b470-24dd496b1b18	Tracking
9ad9750a-e1ec-4764-99a5-3694e9cbaff9	NA	tracking, telemetry, satellite, tagging, transmitter	Adult female loggerhead turtles around Japan 1999	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9ae2b115-3747-476d-a4b8-8cb57f768535	NA	gps	R44_PRA_Pie-grieche_LPO_CA_2022	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
9ae9248c-667f-4dd5-b716-e6fc058ca2d1	NA	tracking, telemetry, satellite, biologging	Bearded seal (Erignathus barbatus) location data from a satellite telemetry tag (ptt id 38553) deployed in the Arctic Ocean, Beaufort Sea, Bering Sea, and the Chukchi Sea from 2011-06-18 to 2012-03-14, deployment id 52d85570a86a2315ac16876f	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
9aff7e69-911c-42a4-a0da-9756396f6eb8	NA	tracking, telemetry, transmitter	SMRU Elephant Seal Pup Tracking 1995-1996	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9b039d75-b613-40bd-9368-182f124be97c	NA	satellite	Plant inventory of W Biosphere reserve (North-Benin). Data mobilized in the framework of JRS Biodiversity Foundation project	b2db85d5-c5fe-4125-9e36-590a5f651829	Tracking
9b1fd4d7-44a1-4c0e-a7de-c0d31584cf1d	6772852d-ca2e-496f-9bea-dcf86134cb19	tracking, biologging, tagging	Inner Bay of Fundy Striped Bass	6772852d-ca2e-496f-9bea-dcf86134cb19	Tracking
9b22abf4-fa54-4cd8-97e5-d57f3db792ce	NA	tracking, telemetry, satellite, biologging	Spotted seal (Phoca largha) location data from a satellite telemetry tag (ptt id 85855) deployed in the Bering Sea from 2010-05-08 to 2010-10-31, deployment id 56f478eed76c5c32bb336161	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
9b914050-4a8e-45c0-b66d-ed0073e8b962	NA	tracking	Plants from India in the vascular plant herbarium, Natural History Museum at the University of Oslo (NHM-UiO)	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	Tracking
9b9deb68-e4e2-40d1-9898-0a1db8e4e47f	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon colombin 2010 - 2014 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
9bb430f6-bea5-415e-8331-1769c4020182	NA	gps	UPS Araneae Collection	03e3e605-d8c7-44ab-a5be-d9f18712327d	Tracking
9bb489bd-941b-4499-8a36-d9b57f3abfe6	NA	tracking, telemetry, satellite	Tracking small loggerheads from spanish nests (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9bb4a2d0-118f-41d3-b260-b7574048162e	NA	tracking, telemetry, satellite	Netherlands Antilles Turtle Tracking 2007 (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9bbb61b9-ba4b-4360-81e0-6ae988e9f405	NA	tracking, telemetry, satellite, tagging	Gulf of Maine humpback whale satellite tagging project: 2018 (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9be8feee-18f1-4869-8f7a-f7888aa0bf96	6772852d-ca2e-496f-9bea-dcf86134cb19	tracking, biologging, tagging	NTNU River Nidelva Project	6772852d-ca2e-496f-9bea-dcf86134cb19	Tracking
9c054c62-00e6-46e7-ab9e-421fefd8398e	NA	gps	Checklist of Threatened Species included in the Third Edition of the Red Data Book of the Komi Republic (Russia)	cb55694d-f3b8-451c-999e-d9286d7dfc86	Tracking
9c133f1e-a7d1-410c-8b72-1ec5bd89df54	NA	tracking, telemetry, satellite, tagging	Chennai India, olive ridley tracking (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9c423299-73fd-4c27-b497-fa7b98850ed9	NA	tracking	A synopsis of Ptisana Murdock ferns (Marattiaceae) in New Caledonia based on sequence data and morphology with the recognition of a new vulnerable species, P. soluta (Compton) Murdock & Perrie, comb. nov., stat. nov.	b32d3b6f-0ae7-4305-a20c-acfa59f66996	Tracking
9c45867f-f77d-42f3-9751-ae16bb7c9bc8	NA	tagging	University of British Columbia - Spencer Entomological Collection (UBCZ)	b542788f-0dc2-4a2b-b652-fceced449591	Tracking
9c4f82d7-f320-4fa5-9b29-1b4bfba9e031	NA	argos	ABC de la CC Astarac Arros en Gascogne-Observation de poissons et écrevisses de ABiC Astarac-Arros	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
9c72aaa2-a04e-4d9e-8fbd-dc9acc67d445	NA	tracking, telemetry, satellite, biologging	Ribbon seal (Histriophoca fasciata) location data from a satellite telemetry tag (ptt id 64709) deployed in the Bering Sea from 2006-05-02 to 2006-05-11, deployment id 579e2797d76c5c618c7cdc21	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
9ca92552-f23a-41a8-a140-01abaa31c931	NA	gps	Integrated Taxonomic Information System (ITIS)	bc092ff0-02e4-11dc-991f-b8a03c50a862	Tracking
9cbbb821-90e6-4d3a-a849-56054de7704e	NA	tracking, telemetry, satellite, tagging, transmitter	Satellite tracking of rehabilitated juvenile loggerhead, green, and Kemp's ridley turtles in the northeastern USA	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9cbcf2b3-448f-48ce-9510-39e25c6234a8	NA	gps	Field Study Group of the Dutch Mammal Society (NL) - 2003 - Mammal Survey Alvao Natural Park, Portugal	baa855b0-a010-4240-9adf-98c810a6ccf5	Tracking
9cc6fab1-4652-47ec-b89b-db2950629372	NA	tagging	Long-lasting effects of logging on beetles in hollow oaks	8256e897-3a17-4a2d-8bf8-54cf22b624bd	Tracking
9cddd069-9d94-43fc-83ce-07ea99874346	NA	tracking	Phenology and biological traits of migrating eels sampled by trapping in the Oir river (France).	7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	Tracking
9cdf7dc0-82c4-49c1-8b9d-bec9bac34b44	NA	tracking, telemetry, satellite, biologging	Bearded seal (Erignathus barbatus) location data from a satellite telemetry tag (ptt id 64462) deployed in the Bering Sea, and the Chukchi Sea from 2009-06-23 to 2012-06-12, deployment id 52d85570a86a2315ac168771	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
9ce00b2e-de93-481d-900d-92ab54ca654c	NA	gps	CPS Château Raymond - Biotope_MAMMIF_INV	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
9ce37342-fed7-4b3d-a439-b53f9c5c7299	NA	tracking	Flora Biodiversity Surveys: Aguada Pichana Este, Añelo, Neuquén, Argentina – 2023/2024 – TotalEnergies E&P Austral B.V.	728e3362-3063-4a43-a6cf-71d61b50025b	Tracking
9cf9a85b-9128-4b00-9cec-781e58ed5db6	NA	tracking, telemetry, satellite, biologging	Spotted seal (Phoca largha) location data from a satellite telemetry tag (ptt id 74689) deployed in the Bering Sea from 2007-05-07 to 2007-09-01, deployment id 57a8fbed01fbb05d5946cb41	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
9d2eb0bd-195a-4513-9861-6d46b8499b06	NA	tracking	Description of a new species of Hobbsinella (Crustacea, Bathynellacea, Bathynellidae) from Colorado (USA) based on morphological and molecular characters	a064f300-1bc8-41ea-9364-b864ef4e8938	Tracking
9d3e4ba8-e1f1-49b9-be9a-6f834fbd3f9b	NA	gps	Fiocruz | Geographical distribution of American cutaneous leishmaniasis and its phlebotomine vectors (Diptera: Psychodidae) in the state of São Paulo, Brazil	121b1f00-66de-484d-9fb3-32bb07585840	Tracking
9d63e00c-9a09-47ca-a4f5-de3238d5aea1	NA	tagging	Flagellia, a new subgenus of Haliclona (Porifera, Haplosclerida)	a064f300-1bc8-41ea-9364-b864ef4e8938	Tracking
9d740bbc-214c-46d6-8609-34ceeb4b7045	NA	tracking	EDP Baixo Sabor: Construction and Reservoir Filling Phases – Wolf, (Canis lupus) Wild Boar (Sus scrofa) and Roe Deer (Capreolus capreolus)  [camera-trapping] - [2011-2014]	e5150835-f502-424c-b470-24dd496b1b18	Tracking
9d799a0b-60c0-4d2c-adc7-732b3badd198	NA	telemetry	Monitoreo de los titíes cabeciblanco en el bosque seco tropical de El Ceibal, en Santa Catalina (Bolívar)	e95d741a-e239-4b2c-9176-3d40ceecd5a3	Tracking
9d81db90-78fb-46f9-9460-7ffd956ea10a	NA	tracking	NEFSC Survey 1991	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9d943d7e-f74c-464d-a723-7d20266191ce	NA	gps	Vermont Orthoptera Records from Historic Dot Maps	b6d09100-919d-4026-b35b-22be3dae7156	Tracking
9dad40bc-a3d0-41bb-bb4f-4e4e0cba1ee6	NA	tagging	An Amazonian hidden gem: a new metallic-colored species of Ranitomeya (Anura, Dendrobatidae) from Juruá River basin forests, Amazonas state, Brazil	bb922300-7ddb-11de-a300-90ac77aa923f	Tracking
9dbeb73b-af9d-44c9-b42e-1e0ebbab1048	NA	gps	Collembola of the Lyalsky test area in the European part of Russia (Komi Republic, middle taiga)	cb55694d-f3b8-451c-999e-d9286d7dfc86	Tracking
9de9fba1-2098-4192-bfbc-ddca34c96dee	NA	tracking, telemetry, satellite, biologging	Ribbon seal (Histriophoca fasciata) location data from a satellite telemetry tag (ptt id 74657) deployed in the Bering Sea from 2007-05-18 to 2007-06-08, deployment id 579faf9ad76c5c765462e6f5	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
9dee772f-2fbf-43d4-a278-3a2d9385e3f4	NA	argos	Distribución potencial de pargos en el Pacífico mexicano	ff90b050-c256-11db-b71b-b8a03c50a862	Tracking
9dfbe7ab-f1ae-49ff-af7b-14dff6879995	NA	tracking	Two new species and a new combination in the genus Pauridiantha Hook. f. (Rubiaceae) from tropical Africa	b32d3b6f-0ae7-4305-a20c-acfa59f66996	Tracking
9e062836-3946-4ac6-8910-304cadff0d4b	NA	tracking	The ‘ red-tailed’ Lasioglossum (Dialictus) (Hymenoptera: Halictidae) of the western Nearctic	a064f300-1bc8-41ea-9364-b864ef4e8938	Tracking
9e5efb1c-97fc-4e20-b43c-3a1255170cab	NA	gps	Fauna y flora asociada al Plan de Ordenación y Manejo Ambiental de la cuenca del río Guayuriba	66739018-f8c3-4902-96d5-82c0aec31d6a	Tracking
9e611889-d71d-4931-9e68-7b2a5acbba77	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 1997 - 2001 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
9e77576d-8547-44ea-932d-ff4eeda93c60	NA	argos	Implementación de la bioindicación en el Río Magdalena - 2016	eea64f26-8fd5-49fb-be7e-a1d4cfc051ee	Tracking
9e7ea106-0bf8-4087-bb61-dfe4f29e0f17	NA	gps	WII Herbarium Dataset	4a19e429-8f13-478e-86d7-93adb7534524	Tracking
9ea87732-b88e-488d-a02b-3dc6e9b885e0	NA	tracking	Skandobs	46fec380-8e1d-11dd-8679-b8a03c50a862	Tracking
9ede0b87-63ae-4b12-a70b-b71fc174c5c8	NA	tracking, tagging	Inventory of flora on the territory of Karkaraly State National Natural Park. Species composition clarification at new monitoring sites	fcfa64a2-a7f0-4331-9431-86df15c76ad7	Tracking
9ede61ec-acd7-465d-a15a-436164908777	NA	tracking, telemetry, satellite, transmitter	Georgia Loggerhead Tracking Project 2004 (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9ee380d8-5f51-49df-b6f9-eed45a41ca0a	NA	gps	Gestion Patrimoniale de la Corniche Basque-Suivi Temporel des Oiseaux Communs Echantillion Ponctuel Simple Sites	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
9f0ad463-09cb-49e9-b02e-c491f844999f	NA	gps	PGS biota data - mammal and turtle observations - aggregated	670f7c59-98e6-4949-8c58-eb98d6c5e3bb	Tracking
9f0e1ca6-fb08-4c72-9a4a-1e3b7a528c10	NA	gps	Global soil organisms	0870a77b-587c-4369-a8ed-bc3d347b8e1c	Tracking
9f3ce7ad-dccb-42a0-8b5f-194890cc7e35	NA	gps	Dichte_Arion_rufus.xls	541c2668-9391-4479-b90f-fe90b365f33b	Tracking
9f6ad2af-34cb-4f69-8436-1a41c2b43c62	NA	satellite	Anopheles collections in the health districts of Korhogo (Côte d'Ivoire) and Diébougou (Burkina Faso) (2016-2018)	3b5161b7-9831-4444-9822-a60df4df107d	Tracking
9f6c8cc3-b7c0-4bd5-a3bf-9fb221f73c2c	NA	tracking, gps	GPS locations of Northern Gannets season 2012 / Localisations GPS de fous de Bassan saison 2012	9f846c4e-5cdd-40e7-8208-8f7ceac8d8f1	Tracking
9f7ed5a4-f73a-4d74-b0be-cef5bd700a37	NA	tracking	Programa de fotomonitoreo de objetos de conservación y amenazas en el Sistema Nacional de Áreas Protegidas (SNAP)	6568c9e4-fdc6-4d73-a7ea-2d1bf44fcd61	Tracking
9f85ab80-bdf0-4642-9c49-9a946ab96528	NA	tracking	PIFSC, Cetacean Survey, Guam-Hawaii Transit 2010, Cruise 1004, NOAA Pacific Islands Fisheries Science Center	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
9f99cb9b-236c-49e3-a7a1-6bc23bc4e951	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Perdrix rouge 2006 - 2010 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
9fa0d645-35fe-4a9e-903f-86fdeb11eb56	NA	tracking	Wisconsin Insect Research Collection	d6bd7c74-ff29-48f8-b5f5-e9dc1afff3db	Tracking
9fbbdf29-ad8d-4830-bbb0-6e578dccbbb7	NA	tracking, telemetry, satellite, biologging	Spotted seal (Phoca largha) location data from a satellite telemetry tag (ptt id 64488) deployed in the Bering Sea, and the Chukchi Sea from 2009-06-06 to 2010-03-10, deployment id 52d8556ea86a2315ac168732	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
9fc2196f-60de-4ba6-b0e7-b872199909a0	NA	tracking, tagging	historical_landings_lagoon_venice_italy_between_1945_2001	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	Tracking
9fcd8de5-a2b6-4c72-b863-debe63ee3a72	NA	tracking	DFO Pacific Groundfish Synoptic Trawl Surveys - West Coast Haida Gwaii	c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	Tracking
9fe33bf1-7c71-441d-b241-765f2d65bef6	NA	tracking	Experimental trawling off New Zealand, 1900	1c9c3bb4-377c-4547-aa79-16ea755d6006	Tracking
9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	tracking	Manual of the Alien Plants of Belgium	a344ee9f-f1b7-4761-be2c-58ee6d741395	Tracking
a0082cc6-59a2-4c4a-bd90-74abb8e8e89f	NA	tracking, telemetry, satellite, biologging, tagging	False killer whale (Pseudorca crassidens) location data from a satellite telemetry tag (ptt id 85586) deployed in the Hawaiian Islands Humpback Whale National Marine Sanctuary, and the North Pacific Ocean from 2008-07-17 to 2008-08-21, deployment id 573a534d14a4da4e800fa501	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
a02a0833-0911-4a2e-99bb-2d127291e2ed	NA	gps	A new species of Plagiopholis Boulenger, 1893 (Serpentes, Pseudoxenodontidae) from Guangdong, China	bd140c06-099b-4b87-821a-2d4bedf53af4	Tracking
a0476053-08b8-4054-927c-3594a1960287	NA	tracking, telemetry, satellite	Maldivian Sea Turtle Conservation Program- LG (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
a069c573-3295-43bb-95fb-71dbac83378d	NA	tracking, tagging	Flora species from the Sectoral Plan of the Natura 2000 (Points)	53f347a7-99ce-4528-a085-5c76eb1301a0	Tracking
a072ec67-20a3-49b3-bcf2-84d18c0ac17b	NA	gps	Données naturalistes de la ZPS Estuaire et Marais de la Basse Seine (FR2310044) (partie embouchure de la Seine)-Suivi de la Cigogne blanche (OA) - ZPS Estuaire et Marais de la Basse Seine	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
a0ad2b0f-fe94-40f1-bb1f-7fde24262c9d	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Caille des blés 2008 - 2012 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
a0bb9d01-8f0e-4d62-aea8-cb190eeccb98	NA	gps	Aquatic biodiversity records at The University of the South Pacific	d3ed306d-f994-4fb0-abeb-a9a373e20728	Tracking
a0bc258b-932b-47ba-af1e-746ec9cd634a	NA	tracking	Ohio State University Herbarium	5ffa575c-fcd4-4583-9611-545f67b04316	Tracking
a0eebab0-5c66-449f-a9b2-00dc5a83f356	NA	tagging	Deep-sea benthic crustacean, polychaete, and sipunculid data from the Bering Sea	f0d23bad-fee1-435d-bdb6-d26a600cad62	Tracking
a0f0ede8-17a9-4d2f-b86b-bb1ad0cbbc30	NA	tracking, argos	Lista de los mamíferos registrados por la comunidad local, en el marco del Plan de Monitoreo Participativo de la Biodiversidad de la cuenca del río Claro y Directos al Magdalena, Antioquia.	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Tracking
a1218e82-dc63-435a-b4bc-564ac373ed52	NA	gps	Animation technique des sites Natura 2000 ‘Barthes de l'Adour’-Suivis rapaces 2019 - Site Natura 2000 des Barthes de l'Adour	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
a12e2bf8-13ce-4d0b-b2d4-b1cd20450a63	NA	tracking	Checklist of alien herpetofauna of Belgium	1cd669d0-80ea-11de-a9d0-f1765f95f18b	Tracking
a156f7eb-cf32-4840-aa3c-5318d78d7eff	NA	gps	Cnidarian of the Iranian parts of the Persian Gulf and the Gulf of Oman	cd9be75a-6884-4655-a827-07036f8472d4	Tracking
a16d618c-7e51-49be-99af-d07558e415a5	NA	tracking	Four new species of Phanerochaete (Polyporales, Basidiomycota) from China	b0e7edd4-d8b5-4b1c-bb5f-f6484e16c21c	Tracking
a18e7aba-668b-4205-a55e-19a39302547f	NA	tracking, telemetry, satellite, biologging	Spotted seal (Phoca largha) location data from a satellite telemetry tag (ptt id 85866) deployed in the Bering Sea from 2009-05-29 to 2009-07-04, deployment id 52d8556ea86a2315ac16873a	1d38bb22-cbea-4845-8b0c-f62551076080	Tracking
a1aa57e0-0be5-4b3c-8ac4-98f551cb4dd8	NA	tracking, tagging	A new species of Parasesarma (Brachyura, Sesarmidae) from Western Australia, with a key to the species from Australia	bb922300-7ddb-11de-a300-90ac77aa923f	Tracking
a1bec4a7-7204-46e0-9425-c48e3805a4a5	NA	gps	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Alouette lulu 2012 - 2016 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Tracking
a1c0b49c-c65e-4f1f-984d-5429f0fbfc3b	NA	tracking	The colorful giants: Revisiting the systematics of the Anolis latifrons series (Squamata: Anolidae)	43999f3b-3220-490b-83f4-954cd43c3f6c	Tracking
a1d12fec-c4d0-48bd-9737-07dbe86ea40f	NA	tracking, telemetry, satellite	Tortugas Marinas del Golfo de California (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
a1dd5727-c470-44fc-8462-1bae89b234cf	NA	tracking	Coastal SOS Monitoring: Maine Signs of the Seasons - Powered by Anecdata.org	63d79f4e-4d40-4f14-a793-e545140c4920	Tracking
a1f64ea8-7e60-4542-aa6e-7baa09be0d69	NA	telemetry	Biología de la conservación de la guacamaya verde (Ara militaris) en el Sótano del Barro, Querétaro	ff90b050-c256-11db-b71b-b8a03c50a862	Tracking
a2009312-dfdd-493f-8ee0-1dc3fb9fe441	6772852d-ca2e-496f-9bea-dcf86134cb19	tracking, biologging, tagging	SPG Project: Coastal ecology of American Eels	6772852d-ca2e-496f-9bea-dcf86134cb19	Tracking
a209cef2-cfad-460b-8ed4-0ccf211a8240	NA	tracking	MUNTJAC_ANTWERP - Camera trap observations of Chinese muntjac in forested areas near Antwerp (Belgium)	1cd669d0-80ea-11de-a9d0-f1765f95f18b	Tracking
a215589e-e7df-45ed-9014-8305a60bda9f	NA	argos	Data from ILAM surveys conducted by ARCOS in Mukura landscape for year 2017	b41e07a6-63ec-4903-afa1-6bee41498326	Tracking
a22711bc-655f-43be-933b-783142b0c3db	NA	tracking	Out of Sight out of Mind - Camera Traps to uncover the small mammal community of Denmark	2e7df380-8356-4533-bcb3-5459e23c794e	Tracking
a22dcaec-0a63-46a2-8e12-59453f42599d	6772852d-ca2e-496f-9bea-dcf86134cb19	tracking, telemetry, biologging, tagging	Kintama 2004-2011 tags	6772852d-ca2e-496f-9bea-dcf86134cb19	Tracking
a24a4603-c368-4b95-9764-c2521ba90674	NA	tracking	Aerial Survey Baseline Monitoring in the Continental Shelf Region of the VACAPES OPAREA: January 2016 - December 2016 (left side)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
a24ceae3-692b-4a45-8c6d-72131287cb2c	NA	tracking	EDP Foz-Tua: Large Mammals (camera-trapping): Complementary Studies [2010]	e5150835-f502-424c-b470-24dd496b1b18	Tracking
a2592a93-d6c0-4b16-a76f-b81fa29a7cc6	NA	tagging	marine sediment metagenome Targeted loci environmental	ab733144-7043-4e88-bd4f-fca7bf858880	Tracking
a29805e7-cfe2-4fcd-8510-0373ea480e16	NA	satellite	High gene flow in polar cod (Boreogadus saida) from West-Svalbard and the Eurasian Basin - Occurrence Data	104e9c96-791b-4f14-978c-f581cb214912	Tracking
a2a819a6-f7a9-4d53-b426-09dde497f788	NA	tagging	Recircumscription of the Nepenthes alata group (Caryophyllales: Nepenthaceae), in the Philippines, with four new species	a064f300-1bc8-41ea-9364-b864ef4e8938	Tracking
a2aab040-0680-11df-823c-b8a03c50a862	NA	tagging	National Wetland Inventory (NV)	4c415e40-1e21-11de-9e40-a0d6ecebb8bf	Tracking
a2bbf927-8f93-4c6c-986e-11bb1203e783	NA	tracking, telemetry, satellite	Northern Cyprus 2006-08: Loggerhead Turtles (aggregated per 1-degree cell)	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	Tracking
